stock_symbol,company_name,abbreviation,sector_id,address,chairman,general_manager,spokesperson,spokesperson_title,founding_date,listed_date,outstanding_common_shares,private_placement_common_shares,preferred_shares,common_stock_dividend_frequency,common_stock_dividend_decision_level,accounting_firm,accountant_1,accountant_2,website
1512,瑞利企業股份有限公司,瑞利,10,高雄市仁武區高楠公路廿二號,吳明燦,林維輝,林維輝,總經理,1970-06-18,1994-01-28,98183498,32669876,0,每年,股東會,資誠聯合會計師事務所,王玉娟,徐建業,http://www.juili.com.tw
1513,中興電工機械股份有限公司,中興電,11,新北市中和區中正路801號3樓,江馥年,郭慧娟,郭慧娟,總經理,1956-05-01,1994-03-08,503112515,0,0,每年,股東會,國富浩華聯合會計師事務所,林春枝,張亞荃,WWW.CHEM.COM.TW
1514,亞力電機股份有限公司,亞力,11,台北市南港區三重路19-11號12樓,慧德實業有限公司代表人宋和業,鄭朝彬,鄧春生,副總經理,1968-09-25,1994-03-26,267674362,0,0,每年,股東會,惠眾聯合會計師事務所,洪佑伶,項文婷,www.allis.com.tw
1515,力山工業股份有限公司,力山,11,台中市大里區仁化路261號,王冠祥,羅政洲,莊政勳,副總經理,1973-04-30,1995-02-04,181473500,0,0,每年,董事會,安侯建業聯合會計師事務所,陳政學,張字信,http://www.rexon.net
1516,川飛能源股份有限公司,川飛,33,台北市信義區光復南路495號6樓之5,謝縈俞,涂椽義,黃耀德,會計主管,1986-02-20,1995-04-01,40008195,0,0,每年,股東會,安永聯合會計師事務所,鄭清標,林政緯,www.falconpower.tw
1517,利奇機械工業股份有限公司,利奇,11,彰化縣彰化市石牌里石牌路一段112號,林育新,林宜賢,李育政,管理部經理,1973-05-16,1995-11-14,225685007,0,0,每年,股東會,勤業眾信聯合會計師事務所,劉力維,王翔民,https://www.leechi.com.tw/
1519,華城電機股份有限公司,華城,11,桃園市中壢區吉林路10號,許邦福,許逸德/許逸晟(執行長),許逸德,總經理,1969-08-26,1997-04-16,287164403,0,0,每年,董事會,勤業眾信聯合會計師事務所,李穗青,周仕杰,www.fortune.com.tw
1521,大億交通工業製造股份有限公司,大億,10,台南市南區新信路11號,吳俊億,莊智清,鄭清香,協理,1976-01-28,1997-10-06,76230000,0,0,每年,董事會,資誠聯合會計師事務所,田中玉,葉芳婷,www.tayih-ind.com.tw
1522,堤維西交通工業股份有限公司,堤維西,10,台南市新樂路72之2號,吳國禎,蘇彥碩,翁一峰,財務主管,1986-09-09,1997-10-06,312897881,0,30000000,每年,股東會,安永聯合會計師事務所,胡子仁,洪國森,www.tyc.com.tw
1524,耿鼎企業股份有限公司,耿鼎,10,338桃園市蘆竹區內溪路48號,李茂源,李茂源,李庭祥,總經理室經理,1986-03-13,1998-10-30,165310397,0,0,每年,董事會,正風聯合會計師事務所,賴家裕,彭莉真,www.gordon.com.tw
1525,江申工業股份有限公司,江申,10,桃園市楊梅區新江路100號,熊東台,曾火冏誌,陳一宇,經理,1963-05-30,1999-05-15,73400135,0,0,每年,股東會,安永聯合會計師事務所,黃宇廷,黃建澤,https://www.kian-shen.com/
1526,日馳企業股份有限公司,日馳,11,桃園市蘆竹區海山中街51號,徐義雄,徐義雄,徐予霖,副總經理,1972-05-26,2000-03-27,60000000,0,0,每半會計年度,董事會,霈昇聯合會計師事務所,林育雅,邱奕志,www.sunrace.com
1527,鑽全實業股份有限公司,鑽全,11,台中市工業區36路24號,賴伯彥先生,賴伯峰先生,陳盈助先生,財務部 副理,1983-07-02,2000-06-21,138570640,0,0,每年,股東會,安侯建業聯合會計師事務所,張字信,郭士華,www.basso.com.tw
1528,恩德科技股份有限公司,恩德,11,臺北市士林區中山北路五段478號6樓,廖文嘉,李明哲,李明哲,總經理,1972-07-21,2000-09-11,191331000,0,0,每年,股東會,勤業眾信聯合會計師事務所,陳培德,劉建良,http://www.anderson.com.tw
1529,樂事綠能科技股份有限公司,樂事綠能,11,台南市北區成功路114號7樓之1,陳介仁,陳連聰,陳介仁,董事長,1978-05-24,2000-09-11,155095074,0,0,每年,股東會,正風聯合會計師事務所,賴家裕,傅睿崗,http://www.luxe.com.tw
1530,亞崴機電股份有限公司,亞崴,11,新竹縣新埔鎮文山里關埔路水車頭段629號,楊德華,楊尚儒,范國軒,財務部副理,1986-07-16,2000-09-11,96594171,0,0,每年,股東會,建智聯合會計師事務所,陳貴端,鍾欣妤,www.awea.com
1531,高林股份有限公司,高林股,11,台北市松山區105敦化北路167號8樓,林陳雅子,林培嘉,鍾文藝,董事長特別助理,1965-10-05,2000-09-11,182108080,0,0,每年,股東會,安侯建業聯合會計師事務所,許育峰,寇惠植,WWW.SIRUBA.COM
1532,勤美股份有限公司,勤美,11,台北市106大安區仁愛路四段八十五號四樓,林廷芳,林靖誼/麥聖偉,陳鴻毅,資深協理,1972-09-09,2000-09-11,422604271,0,0,每年,董事會,安侯建業聯合會計師事務所,鄒依芸,韓沂璉,www.cmp.com.tw
1533,車王電子股份有限公司,車王電,10,台中市大雅區中清路4段85號,蔡裕慶,蔡裕慶,蔡珠蘭,財務副總,1982-07-19,2001-04-06,98547486,0,0,每年,股東會,資誠聯合會計師事務所,劉美蘭,賴志維,http://www.more.com.tw
1535,中宇環保工程股份有限公司,中宇,11,高雄市前鎮區成功二路88號8樓,謝英斌,江永裕,胡立明,副總經理,1993-03-15,2001-09-17,123742552,0,0,每年,股東會,勤業眾信會計師事務所,郭麗園,王兆群,www.ecotek.com.tw
1536,和大工業股份有限公司,和大,10,台中市大里區仁化路115號,沈國榮,陳俊智,陳俊智,總經理,1973-01-16,2001-09-17,279517513,0,0,每半會計年度,董事會,安永聯合會計師事務所,黃子評,黃靖雅,www.hota.com.tw
1537,廣隆光電科技股份有限公司,廣隆,11,南投市自立三路6號,李瑞勳,楊瑞祥,劉晃瑋,協理,1990-01-25,2002-01-22,82062794,0,0,每年,股東會,資誠會計師事務所,吳松源,賴志維,www.klb.com.tw
1538,正峰工業股份有限公司,正峰,11,320 桃園市中壢區中正路二段433巷33號,陳永倫,陳永倫,葉璨增,財務長,1976-04-24,2002-08-26,32300000,24033643,0,每年,股東會,安侯建業聯合會計師事務所,連淑凌,陳盈如,www.jennfeng.com
1539,巨庭機械股份有限公司,巨庭,11,台中市太平區永豐路78號,莊博彥,張永和,陳志濱,財務部協理,1981-08-17,2002-10-29,65370000,0,0,每年,股東會,國富浩華聯合會計師事務所,黃千真,楊貞瑜,www.geetech.com.tw
1540,喬福機械工業股份有限公司,喬福,11,台中市神岡區中山路1056號,林聖明,詹正淦,陳文助,會計課長,1984-08-08,2002-08-26,85473612,0,0,每年,股東會,資誠聯合會計師事務所,劉美蘭,賴志維,www.johnford.com.tw
1541,錩泰工業股份有限公司,錩泰,11,台中市后里區南村路41號,張經金,張經金,張錦華,財務主管,1989-04-21,2003-03-19,78800000,0,0,每年,董事會,安永聯合會計師事務所,羅文振,黃宇廷,www.toty.com.tw
1558,伸興工業股份有限公司,伸興,11,台中市太平區永成路78號,林志誠,劉棟樑,莊子禾,協理,1975-01-03,2014-12-23,66535631,0,0,每年,股東會,安永聯合會計師事務所,黃靖雅,羅文振,www.zenghsing.com.tw/
1560,中國砂輪企業股份有限公司,中砂,11,新北市鶯歌區中山路64號,林伯全,謝榮哲,李偉彰,副總經理,1964-07-08,2005-01-31,146269234,0,0,每年,董事會,勤業眾信聯合會計師事務所,劉明賢,趙永祥,www.kinik.com.tw
1563,巧新科技工業股份有限公司,巧新,10,640雲林縣斗六市雲科路三段八十號,黃聰榮,黃聰榮,蕭妃伶,董事長特助,1994-06-24,2024-05-13,237784140,0,0,每年,董事會,資誠聯合會計師事務所,劉美蘭,賴志維,www.superalloy.tw
1568,倉佑實業股份有限公司,倉佑,10,62154嘉義縣民雄鄉福樂村中山路18號,蘇祈澤,蘇祈祜,蔡玫芳,經理,1985-01-16,2014-05-14,103086559,0,0,每年,董事會,勤業眾信聯合會計師事務所,陳秀雯,陳珍麗,www.tsangyow.com.tw
1582,信錦企業股份有限公司,信錦,13,新北市中和區建康路168號9樓,陳秋郎,陳秋郎,黃逸群,董事長特別助理,1979-07-07,2009-12-17,144268604,0,0,每年,股東會,勤業眾信會計師事務所,黃堯麟,周仕杰,www.syncmold.com.tw
1583,程泰機械股份有限公司,程泰,11,台中市西屯區協和里工業區五路十三號,楊德華,楊舒涵,林廷霜,財務部副理,1975-09-28,2008-01-24,110400372,0,0,每年,董事會,建智聯合會計師事務所,陳貴端,鍾欣妤,http://www.goodwaycnc.com/
1587,吉茂精密股份有限公司,吉茂,10,(52861)彰化縣芳苑鄉後寮村工區路28號,劉彥狄,劉彥狄,許乃龍,經理,1984-08-22,2018-04-16,80055672,0,0,每半會計年度,董事會,資誠聯合會計師事務所,賴志維,王玉娟,www.cryomaxcooling.com
1589,永冠能源科技集團有限公司,永冠-KY,11,台北市內湖區新湖一路93號4樓,張賢銘,李熔,蔡樹根,副董事長,2008-01-22,2012-04-27,133135941,0,0,每年,股東會,勤業眾信聯合會計師事務所,黃堯麟,龔則立,http://www.ygget.com/index/tw.aspx
1590,亞德客國際集團,亞德客-KY,11,台北市中山區民生東路三段10號9樓,王世忠,王世忠,曹永祥,集團副總經理,2009-09-16,2010-12-13,199999998,0,0,每年,董事會,勤業眾信聯合會計師事務所,翁博仁,李麗凰,http://www.airtac.com/
1597,直得科技股份有限公司,直得,11,74145 台南市新市區大利一路3號,陳麗芬,許明哲,李柏蒼,財務長,1998-10-19,2020-12-23,89261804,0,0,每半會計年度,董事會,資誠聯合會計師事務所,葉芳婷,田中玉,http://www.chieftek.com/
1598,岱宇國際股份有限公司,岱宇,32,(104)台北市中山區松江路111號12樓,林佑穎,陳明男,邱源聲,副總經理,1990-06-02,2016-09-20,179142092,0,0,每年,董事會,安侯建業聯合會計師事務所,陳宗哲,鄒依芸,http://www.dyaco.com
1603,中華電線電纜股份有限公司,華電,20,台北市中山區中山北路三段58號4樓,陳亮吟,陳鶴原,蔡旭卿,法務室主管,1961-02-23,1968-06-03,191688000,0,0,每年,股東會,馬施云大華聯合會計師事務所,吳獻恩,吳昆益,www.cwco.com.tw
1604,聲寶股份有限公司,聲寶,20,桃園市龜山區大華里頂湖26-3號,財團法人陳茂榜工商發展基金會,許經朝,簡淑慧,財會處(協理),1962-09-11,1970-12-14,384200000,0,0,每年,董事會,勤業眾信聯合會計師事務所,蘇郁琇,吳恪昌,www.sampo.com.tw
1605,華新麗華股份有限公司,華新,20,台北市信義區松智路1號25樓,焦佑倫,潘文虎,文德誠,董事長室特別助理,1966-12-02,1972-11-03,4031332948,0,0,每年,董事會,勤業眾信聯合會計師事務所,徐文亞,吳恪昌,https://www.walsin.com
1608,華榮電線電纜股份有限公司,華榮,20,高雄巿前金區中正四路170號,王宏仁,黃華志,黃華志,總經理,1956-12-08,1988-07-11,632773506,0,0,每年,股東會,安侯建業聯合會計師事務所,陳永祥,蘇彥達,http://www.hegroup.com.tw
1609,大亞電線電纜股份有限公司,大亞,20,台南市關廟區中山路二段249號,沈尚弘,沈尚宜,陳重光,總管理處處總經理,1962-11-07,1988-12-12,773657087,0,0,每年,股東會,群智聯合會計師事務所,呂松裕,吳乾萌,www.taya.com.tw
1611,中國電器股份有限公司,中電,20,台北市行善路124號2樓,廖銘輝,吳一麟代理,黃至賢,經理,1955-02-01,1990-01-16,322735742,0,0,每年,董事會,勤業眾信聯合會計師事務所,陳昭宇,謝東儒,http://www.chinaelectric.com.tw
1612,宏泰電工股份有限公司,宏泰,20,桃園市328觀音區樹林里國建一路2號,久疆投資股份有限公司,黎文斌,潘少屏,營運長,1968-08-08,1993-05-08,316080063,0,0,每年,董事會,安永聯合會計師事務所,劉榮進,張志銘,www.hong-tai.com.tw
1614,台灣三洋電機股份有限公司,三洋電,20,台北市中山區松江路266號10F,李文峰,李文琳,林張惠,協理,1963-02-13,1997-09-18,269113406,0,0,每年,董事會,資誠聯合會計師事務所,陳晉昌,廖福銘,https://sanlux.com.tw/
1615,大山電線電纜股份有限公司,大山,20,雲林縣斗六市雲林路三段369號,蘇文彬,蘇文彬,張國忠,協理,1974-04-15,2000-03-30,187298764,0,0,每年,董事會,安侯建業聯合會計師事務所,陳盈如,郭柔蘭,http://www.dahsan.com.tw
1616,億泰電線電纜股份有限公司,億泰,20,台北市中正區仁愛路二段九十一巷一號一樓,王銀河,張程浩(代理),王銀河,董事長,1988-03-21,2000-09-11,194148515,0,0,每年,股東會,安侯建業聯合會計師事務所,黃泳華,余聖河,http://www.evertop.com
1617,榮星電線工業股份有限公司,榮星,20,台南市仁德區中正路三段231號,王東澤,邱守基,薛添得,協理,1971-07-17,2000-09-11,169514700,0,0,每年,股東會,安侯建業聯合會計師事務所,蘇彥達,許振隆,http://www.jswire.com.tw
1618,合機電線電纜股份有限公司,合機,20,台北市中山區復興南路一段36之9號3樓,楊碧綺,李新政,周亭儀,財務主管,1989-03-01,2000-09-11,192691747,0,0,每年,董事會,勤業眾信聯合會計師事務所,莊文源,陳致源,WWW.HOLD-KEY.COM.TW
1626,艾美特(開曼)國際有限公司,艾美特-KY,20,台南市新忠路11號,史瑞斌,史瑞斌,莊亞菘,集團投資關係室經理,2004-03-11,2013-03-21,149821721,0,0,每年,董事會,資誠聯合會計師事務所,王國華,吳建志,www.airmate-china.com
1702,南僑投資控股股份有限公司,南僑,8,台北市延平北路四段100號,陳飛龍,李勘文,李勘文,總經理,1950-06-30,1973-05-30,294132962,0,0,每年,董事會,安侯建業聯合會計師事務所,吳仲舜,張純怡,www.namchow.com.tw
1707,葡萄王生技股份有限公司,葡萄王,19,桃園市平鎮區金陵路二段402號,曾盛麟,曾盛麟,洪俊銘,財務長兼公司治理主管,1971-04-01,1982-12-20,148137373,0,0,每半會計年度,董事會,勤業眾信聯合會計師事務所,鍾鳴遠,溫智源,http://www.grapeking.com.tw
1708,東南實業股份有限公司,東鹼,3,台北市敦化南路2段99號23樓,陳榮元,劉志勇,朱經雲,經理,1957-03-02,1986-06-16,249001651,0,0,每年,董事會,安侯建業聯合會計師事務所,黃明宏,陳雅琳,www.sesoda.com.tw
1709,和益化學工業股份有限公司,和益,3,台北市萬華區柳州街80號7樓,黃勝材,李宏德,黃俊哲,資深協理,1973-06-21,1986-07-03,477016272,0,0,每半會計年度,董事會,勤業眾信聯合會計師事務所,莊文源,龔則立,http://www.fucc.com.tw
1710,東聯化學股份有限公司,東聯,3,台北市復興北路101號13樓,徐旭東,蔡錫津,俞瀛琁,協理,1975-12-22,1987-10-21,885703029,0,0,每年,股東會,勤業眾信會計師事務所,陳培德,劉紋伶,http://www.oucc.com.tw
1711,臺灣永光化學工業股份有限公司,永光,3,台北市敦化南路二段77號5~6樓,陳建信,陳偉望,翁國彬,財務處處長,1972-09-07,1988-12-27,547752226,0,0,每年,董事會,安侯建業聯合會計師事務所,黃明宏,唐嘉鍵,https://www.ecic.com/
1712,興農股份有限公司,興農,3,臺中市大肚區南榮路101號1樓,顏子芳,李乾&#29641;,余奎儒,投資人關係主管,1963-11-20,1989-12-14,420492585,0,0,每年,董事會,勤業眾信聯合會計師事務所,蔣淑菁,劉力維,www.sinon.com.tw
1713,國泰化工廠股份有限公司,國化,3,台北市忠孝東路四段320號12樓,應柔爾,洪志成,洪志成,總經理,1962-12-11,1990-01-31,150951700,0,0,每年,股東會,安永聯合 會計師事務所,劉慧&#23250;,王瑄瑄,www.ccwi.com.tw
1714,和桐化學股份有限公司,和桐,3,高雄市仁武區竹後里竹工二巷1號,張立秋,陳怡如,林惠燕,會計部資深經理,1980-08-01,1991-08-30,1016824808,0,0,每年,股東會,資誠聯合會計師事務所,徐明釧,黃金連,www.htgroup.com.tw
1717,長興材料工業股份有限公司,長興,3,高雄市三民區建工路578號,高國倫,毛惠寬,劉秉誠,財務部部長,1964-12-03,1994-03-31,1178265483,0,0,每年,董事會,勤業眾信聯合會計師事務所,王兆群,劉裕祥,https://www.eternal-group.com/Home
1718,中國人造纖維股份有限公司,中纖,3,高雄市大社區經建路8號,王貴賢,王皆誼,吳宏揚,協理,1955-05-11,1963-12-02,1685905745,0,0,每年,股東會,勤業眾信聯合會計師事務所,劉書琳,王攀發,www.cmfc.com.tw
1720,生達化學製藥股份有限公司,生達,19,台南市新營區土庫里土庫6-20號,范滋庭,范滋庭,范滋庭,總經理,1967-06-30,1995-12-12,178696089,0,0,每年,董事會,資誠聯合會計師事務所,田中玉,葉芳婷,http://www.standard.com.tw
1721,三晃股份有限公司,三晃,3,台中市西區中興街229號5樓,黃亭棣,張俊彬,洪廷宜,管理部經理,1974-12-31,1996-05-16,184884092,19168520,0,每年,股東會,安永聯合會計師事務所,陳明宏,黃子評,http://www.sunko.com.tw
1722,台灣肥料股份有限公司,台肥,3,台北市南港區經貿一路170號17樓,李孫榮,張滄郎,鍾俊銘,副總經理,1946-05-01,1998-03-24,980000000,0,0,每年,股東會,安侯建業聯合會計師事務所,陳宗哲,黃欣婷,www.taifer.com.tw
1723,中鋼碳素化學股份有限公司,中碳,3,高雄市前鎮區成功二路88號25樓,黃建智,方明達,陳宜宏,副總經理,1989-02-03,1998-11-27,236904480,0,0,每年,股東會,勤業眾信會計師事務所,王兆群,廖鴻儒,www.cscc.com.tw
1725,元禎企業股份有限公司,元禎,3,台北市民生東路四段五十四號三樓之三,許元禎,姚永康,張慶農,協理,1977-07-20,2000-09-11,181829978,0,0,每年,董事會,勤業眾信聯合會計師事務所,陳&#34103;旬,張淳儀,http://www.yuanjen.com/
